   6.9800000e+02   4.6000000e+01  -2.6760000e+01  -6.6080000e+01             NaN             NaN             NaN   6.1700000e+01   6.2000000e+00             NaN   1.0000000e+00   4.9999872e+00   4.9000000e+01
   1.1690000e+03   9.0000000e+01  -2.6710000e+01  -6.6080000e+01             NaN             NaN             NaN   4.7100000e+01   3.2000000e+00             NaN   1.0000000e+00   4.8821229e+00   5.0000000e+01
   1.3410000e+03   4.5000000e+01  -2.6980000e+01  -6.6150000e+01             NaN             NaN             NaN   3.9600000e+01   3.2000000e+00             NaN   1.0000000e+00   1.4794590e+00   5.1000000e+01
   1.3450000e+03   4.4000000e+01  -2.7910000e+01  -6.7670000e+01             NaN             NaN             NaN   4.3000000e+01   3.2000000e+00             NaN   1.0000000e+00   1.5815812e+00   5.2000000e+01
   1.3780000e+03   3.8000000e+01  -2.7910000e+01  -6.7670000e+01             NaN             NaN             NaN   5.2400000e+01   3.2000000e+00             NaN   1.0000000e+00   1.0122177e+00   5.3000000e+01
   1.4250000e+03   2.7000000e+01  -2.6110000e+01  -6.7420000e+01             NaN             NaN             NaN   2.2200000e+01   3.9000000e+00             NaN   1.0000000e+00   1.0162324e+00   5.4000000e+01
   1.5110000e+03   7.7000000e+01  -2.6850000e+01  -6.6050000e+01             NaN             NaN             NaN   4.7900000e+01   3.2000000e+00             NaN   1.0000000e+00   2.0892218e+00   5.5000000e+01
   1.5360000e+03   6.8000000e+01  -2.5990000e+01  -6.7230000e+01             NaN             NaN             NaN   4.1010000e+01   3.2000000e+00             NaN   1.0000000e+00   2.0298970e+00   5.6000000e+01
   2.1600000e+02   1.6600000e+02  -3.0030000e+01  -6.9170000e+01             NaN             NaN             NaN   4.3400000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9907073e+00   5.7000000e+01
   4.1400000e+02   1.5800000e+02  -3.0030000e+01  -6.9170000e+01             NaN             NaN             NaN   4.7500000e+01   3.2000000e+00             NaN   1.0000000e+00   4.8862029e+00   5.8000000e+01
   8.3000000e+02   1.3000000e+02  -3.0180000e+01  -6.9130000e+01             NaN             NaN             NaN   4.1600000e+01   3.2000000e+00             NaN   1.0000000e+01   5.0000000e+00   5.9000000e+01
   8.4300000e+02   1.5100000e+02  -3.0150000e+01  -6.9130000e+01             NaN             NaN             NaN   5.3800000e+01   3.6000000e+00             NaN   1.0000000e+01   5.0000000e+00   6.0000000e+01
   8.5500000e+02   1.3500000e+02  -3.1340000e+01  -6.9420000e+01             NaN             NaN             NaN   4.8500000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9598223e+00   6.1000000e+01
   8.9500000e+02   1.2300000e+02  -3.0150000e+01  -6.9120000e+01             NaN             NaN             NaN   4.7100000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9619973e+00   6.2000000e+01
   1.0780000e+03   8.3000000e+01  -3.1220000e+01  -6.9460000e+01             NaN             NaN             NaN   5.4300000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9564355e+00   6.3000000e+01
   1.3080000e+03   8.6000000e+01  -3.1220000e+01  -6.9460000e+01             NaN             NaN             NaN   5.3400000e+01   3.2000000e+00             NaN   1.0000000e+01   1.9993749e+00   6.4000000e+01
